function_index,prompt,sample_index,code_segment,Size,Min,Average,Max,Exception
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",5,['def funcImp(lst):\n    count_dict = {}\n    for x in lst:\n        if x in count_dict:\n            count_dict[x] += 1\n        else:\n            count_dict[x] = 1\n    duplicates = [x for x in count_dict if count_dict[x] > 1]\n    return duplicates'],2000,0.0119739999063313,0.012482924009673298,0.012945900205522776,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",5,['def funcImp(lst):\n    count_dict = {}\n    for x in lst:\n        if x in count_dict:\n            count_dict[x] += 1\n        else:\n            count_dict[x] = 1\n    duplicates = [x for x in count_dict if count_dict[x] > 1]\n    return duplicates'],5000,0.03199089993722737,0.03300230199471116,0.035807699896395206,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",6,['def funcImp(lst):\n    freq = {}\n    duplicates = []\n    for elem in lst:\n        if elem in freq:\n            freq[elem] += 1\n            if freq[elem] == 2:\n                duplicates.append(elem)\n        else:\n            freq[elem] = 1\n    return duplicates'],1000,0.0037674999330192804,0.004028124979231507,0.004709700122475624,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",6,['def funcImp(lst):\n    freq = {}\n    duplicates = []\n    for elem in lst:\n        if elem in freq:\n            freq[elem] += 1\n            if freq[elem] == 2:\n                duplicates.append(elem)\n        else:\n            freq[elem] = 1\n    return duplicates'],2000,0.007775100180879235,0.00819642399204895,0.010131500195711851,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",6,['def funcImp(lst):\n    freq = {}\n    duplicates = []\n    for elem in lst:\n        if elem in freq:\n            freq[elem] += 1\n            if freq[elem] == 2:\n                duplicates.append(elem)\n        else:\n            freq[elem] = 1\n    return duplicates'],5000,0.02019719989039004,0.02081755398772657,0.022189399925991893,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",7,['def funcImp(lst):\n    seen = set()\n    duplicates = set()\n    for val in lst:\n        if val in seen:\n            duplicates.add(val)\n        else:\n            seen.add(val)\n    return list(duplicates)'],1000,0.0032868001144379377,0.0034626020072028043,0.0039490999188274145,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",7,['def funcImp(lst):\n    seen = set()\n    duplicates = set()\n    for val in lst:\n        if val in seen:\n            duplicates.add(val)\n        else:\n            seen.add(val)\n    return list(duplicates)'],2000,0.007586099905893207,0.00800951899960637,0.010671399999409914,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",7,['def funcImp(lst):\n    seen = set()\n    duplicates = set()\n    for val in lst:\n        if val in seen:\n            duplicates.add(val)\n        else:\n            seen.add(val)\n    return list(duplicates)'],5000,0.024186499882489443,0.026393551996443422,0.02814449998550117,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",8,['def funcImp(nums):\n    freq = {}\n    output = []\n    for num in nums:\n        if num in freq:\n            freq[num] += 1\n            if freq[num] == 2:\n                output.append(num)\n        else:\n            freq[num] = 1\n    return output'],1000,0.003769399831071496,0.004002552009187639,0.004413800081238151,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",8,['def funcImp(nums):\n    freq = {}\n    output = []\n    for num in nums:\n        if num in freq:\n            freq[num] += 1\n            if freq[num] == 2:\n                output.append(num)\n        else:\n            freq[num] = 1\n    return output'],2000,0.007744099944829941,0.0082172459946014,0.011642999947071075,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",8,['def funcImp(nums):\n    freq = {}\n    output = []\n    for num in nums:\n        if num in freq:\n            freq[num] += 1\n            if freq[num] == 2:\n                output.append(num)\n        else:\n            freq[num] = 1\n    return output'],5000,0.020255199866369367,0.020942809996195137,0.027919699903577566,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",9,['def funcImp(lst):\n    freq_dict = {}\n    duplicates_lst = []\n    for num in lst:\n        if num in freq_dict:\n            freq_dict[num] += 1\n            if freq_dict[num] == 2:\n                duplicates_lst.append(num)\n        else:\n            freq_dict[num] = 1\n    return duplicates_lst'],1000,0.003785999957472086,0.003980837990529835,0.004342800006270409,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",9,['def funcImp(lst):\n    freq_dict = {}\n    duplicates_lst = []\n    for num in lst:\n        if num in freq_dict:\n            freq_dict[num] += 1\n            if freq_dict[num] == 2:\n                duplicates_lst.append(num)\n        else:\n            freq_dict[num] = 1\n    return duplicates_lst'],2000,0.007843400118872523,0.008281401002313941,0.010930599877610803,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",9,['def funcImp(lst):\n    freq_dict = {}\n    duplicates_lst = []\n    for num in lst:\n        if num in freq_dict:\n            freq_dict[num] += 1\n            if freq_dict[num] == 2:\n                duplicates_lst.append(num)\n        else:\n            freq_dict[num] = 1\n    return duplicates_lst'],5000,0.019971600035205483,0.020793686020188034,0.02162100002169609,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",10,"['def funcImp(input_list):\n    counts = {}\n    for num in input_list:\n        if num in counts:\n            counts[num] += 1\n        else:\n            counts[num] = 1\n    duplicates = []\n    for num, count in counts.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",1000,0.005152800120413303,0.005400200001895427,0.005754400044679642,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",10,"['def funcImp(input_list):\n    counts = {}\n    for num in input_list:\n        if num in counts:\n            counts[num] += 1\n        else:\n            counts[num] = 1\n    duplicates = []\n    for num, count in counts.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",2000,0.01054330007173121,0.010968739986419678,0.011606200132519007,N/A
0_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",10,"['def funcImp(input_list):\n    counts = {}\n    for num in input_list:\n        if num in counts:\n            counts[num] += 1\n        else:\n            counts[num] = 1\n    duplicates = []\n    for num, count in counts.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",5000,0.027067699935287237,0.028032172007951887,0.03567710006609559,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",1,"['def funcImp(lst):\n    freq = {}\n    duplicates = []\n    for num in lst:\n        if num in freq:\n            freq[num] += 1\n        else:\n            freq[num] = 1\n    for num, count in freq.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",1000,0.005145099945366383,0.005407390978652984,0.005857500014826655,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",1,"['def funcImp(lst):\n    freq = {}\n    duplicates = []\n    for num in lst:\n        if num in freq:\n            freq[num] += 1\n        else:\n            freq[num] = 1\n    for num, count in freq.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",2000,0.010536100016906857,0.01098125300137326,0.011631000088527799,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",1,"['def funcImp(lst):\n    freq = {}\n    duplicates = []\n    for num in lst:\n        if num in freq:\n            freq[num] += 1\n        else:\n            freq[num] = 1\n    for num, count in freq.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",5000,0.027016300009563565,0.027955067991279066,0.03273319988511503,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",2,"['def funcImp(lst):\n    counts = {}\n    for num in lst:\n        if num in counts:\n            counts[num] += 1\n        else:\n            counts[num] = 1\n    duplicates = []\n    for num, count in counts.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",1000,0.005195599980652332,0.005429919008165598,0.006015100050717592,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",2,"['def funcImp(lst):\n    counts = {}\n    for num in lst:\n        if num in counts:\n            counts[num] += 1\n        else:\n            counts[num] = 1\n    duplicates = []\n    for num, count in counts.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",2000,0.01053109997883439,0.011022307996172457,0.012070500059053302,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",2,"['def funcImp(lst):\n    counts = {}\n    for num in lst:\n        if num in counts:\n            counts[num] += 1\n        else:\n            counts[num] = 1\n    duplicates = []\n    for num, count in counts.items():\n        if count > 1:\n            duplicates.append(num)\n    return duplicates']",5000,0.027083899825811386,0.027956239990890027,0.032381999772042036,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",3,['def funcImpl2(lst):\n    duplicates = []\n    count = {}\n    for item in lst:\n        if item in count:\n            count[item] += 1\n            if count[item] == 2:\n                duplicates.append(item)\n        else:\n            count[item] = 1\n    return duplicates'],1000,0.0051506999880075455,0.005454920991323889,0.006612700177356601,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",3,['def funcImpl2(lst):\n    duplicates = []\n    count = {}\n    for item in lst:\n        if item in count:\n            count[item] += 1\n            if count[item] == 2:\n                duplicates.append(item)\n        else:\n            count[item] = 1\n    return duplicates'],2000,0.010538899805396795,0.011003454006277025,0.012354099890217185,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",3,['def funcImpl2(lst):\n    duplicates = []\n    count = {}\n    for item in lst:\n        if item in count:\n            count[item] += 1\n            if count[item] == 2:\n                duplicates.append(item)\n        else:\n            count[item] = 1\n    return duplicates'],5000,0.026722699869424105,0.028027402996085585,0.03361079981550574,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",4,['def funcImp(lst):\n    count_dict = {}\n    duplicates = []\n    for val in lst:\n        if val in count_dict:\n            count_dict[val] += 1\n        else:\n            count_dict[val] = 1\n    for key in count_dict:\n        if count_dict[key] > 1:\n            duplicates.append(key)\n    return duplicates'],1000,0.0057322001084685326,0.006372142005711794,0.011349600041285157,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",4,['def funcImp(lst):\n    count_dict = {}\n    duplicates = []\n    for val in lst:\n        if val in count_dict:\n            count_dict[val] += 1\n        else:\n            count_dict[val] = 1\n    for key in count_dict:\n        if count_dict[key] > 1:\n            duplicates.append(key)\n    return duplicates'],2000,0.011882699793204665,0.012366300988942385,0.016851400025188923,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",4,['def funcImp(lst):\n    count_dict = {}\n    duplicates = []\n    for val in lst:\n        if val in count_dict:\n            count_dict[val] += 1\n        else:\n            count_dict[val] = 1\n    for key in count_dict:\n        if count_dict[key] > 1:\n            duplicates.append(key)\n    return duplicates'],5000,0.03180209989659488,0.03266140099382028,0.037934100022539496,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",5,"['def funcImp(lst):\n    count = {}\n    for num in lst:\n        if num in count:\n            count[num] += 1\n        else:\n            count[num] = 1\n    duplicates = []\n    for num, freq in count.items():\n        if freq > 1:\n            duplicates.append(num)\n    return duplicates']",1000,0.0051623000763356686,0.005407115006819368,0.006276899948716164,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",5,"['def funcImp(lst):\n    count = {}\n    for num in lst:\n        if num in count:\n            count[num] += 1\n        else:\n            count[num] = 1\n    duplicates = []\n    for num, freq in count.items():\n        if freq > 1:\n            duplicates.append(num)\n    return duplicates']",2000,0.010613400023430586,0.011037363994400948,0.01250889990478754,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",5,"['def funcImp(lst):\n    count = {}\n    for num in lst:\n        if num in count:\n            count[num] += 1\n        else:\n            count[num] = 1\n    duplicates = []\n    for num, freq in count.items():\n        if freq > 1:\n            duplicates.append(num)\n    return duplicates']",5000,0.02691480005159974,0.027986774982418864,0.033450699876993895,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",6,['def funcImp(lst):\n    freq = {}\n    result = []\n    for elem in lst:\n        if elem in freq:\n            freq[elem] += 1\n            if freq[elem] == 2:\n                result.append(elem)\n        else:\n            freq[elem] = 1\n    return result'],1000,0.003804599866271019,0.00402822598349303,0.005438199965283275,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",6,['def funcImp(lst):\n    freq = {}\n    result = []\n    for elem in lst:\n        if elem in freq:\n            freq[elem] += 1\n            if freq[elem] == 2:\n                result.append(elem)\n        else:\n            freq[elem] = 1\n    return result'],2000,0.007681200047954917,0.008229265983682127,0.010515899863094091,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",6,['def funcImp(lst):\n    freq = {}\n    result = []\n    for elem in lst:\n        if elem in freq:\n            freq[elem] += 1\n            if freq[elem] == 2:\n                result.append(elem)\n        else:\n            freq[elem] = 1\n    return result'],5000,0.020110799930989742,0.020977025998290627,0.027114399941638112,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",7,['def funcImp(lst):\n    counts = {}\n    duplicates = []\n    for num in lst:\n        if num in counts:\n            counts[num] += 1\n            if counts[num] == 2:\n                duplicates.append(num)\n        else:\n            counts[num] = 1\n    return duplicates'],1000,0.003778700018301606,0.004014956997707486,0.0051525000017136335,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",7,['def funcImp(lst):\n    counts = {}\n    duplicates = []\n    for num in lst:\n        if num in counts:\n            counts[num] += 1\n            if counts[num] == 2:\n                duplicates.append(num)\n        else:\n            counts[num] = 1\n    return duplicates'],2000,0.007737200008705258,0.008197011009324342,0.010151599999517202,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",7,['def funcImp(lst):\n    counts = {}\n    duplicates = []\n    for num in lst:\n        if num in counts:\n            counts[num] += 1\n            if counts[num] == 2:\n                duplicates.append(num)\n        else:\n            counts[num] = 1\n    return duplicates'],5000,0.019953199895098805,0.020861460994929075,0.02443970018066466,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",8,"['def funcImp(lst):\n    freq_map = {}\n    for num in lst:\n        freq_map[num] = freq_map.get(num, 0) + 1\n    duplicates = [num for num, freq in freq_map.items() if freq > 1]\n    return duplicates']",1000,0.005543499952182174,0.00582362599670887,0.00623759999871254,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",8,"['def funcImp(lst):\n    freq_map = {}\n    for num in lst:\n        freq_map[num] = freq_map.get(num, 0) + 1\n    duplicates = [num for num, freq in freq_map.items() if freq > 1]\n    return duplicates']",2000,0.011093599954620004,0.011817160996142774,0.015680799959227443,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",8,"['def funcImp(lst):\n    freq_map = {}\n    for num in lst:\n        freq_map[num] = freq_map.get(num, 0) + 1\n    duplicates = [num for num, freq in freq_map.items() if freq > 1]\n    return duplicates']",5000,0.028619399992749095,0.029740376987028867,0.03643990005366504,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",9,['def funcImp(lst):\n    seen = set()\n    duplicates = []\n    for num in lst:\n        if num in seen:\n            duplicates.append(num)\n        else:\n            seen.add(num)\n    return duplicates'],1000,0.003322900040075183,0.0035618730215355755,0.0061460998840630054,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",9,['def funcImp(lst):\n    seen = set()\n    duplicates = []\n    for num in lst:\n        if num in seen:\n            duplicates.append(num)\n        else:\n            seen.add(num)\n    return duplicates'],2000,0.007541599916294217,0.008051067991182208,0.012604699935764074,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",9,['def funcImp(lst):\n    seen = set()\n    duplicates = []\n    for num in lst:\n        if num in seen:\n            duplicates.append(num)\n        else:\n            seen.add(num)\n    return duplicates'],5000,0.024100600043311715,0.026233233998063953,0.03187349997460842,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",10,"['def funcImp(lst):\n    """"""\n    Finds duplicates in a list and returns a new list with the duplicates.\n    """"""\n    seen = set()\n    duplicates = set()\n    for num in lst:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)']",1000,0.003299799980595708,0.0034630739944987,0.0038798998575657606,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",10,"['def funcImp(lst):\n    """"""\n    Finds duplicates in a list and returns a new list with the duplicates.\n    """"""\n    seen = set()\n    duplicates = set()\n    for num in lst:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)']",2000,0.007343800039961934,0.007982938000932336,0.009996999986469746,N/A
1_p5_auto_find_duplicates_list_strategy,"""How do I find the duplicates in a list and create another list with them? The implementation should be fast as the size of the list grows. The implementation should be in a function named funcImp that takes a single list of integers as a parameter.""",10,"['def funcImp(lst):\n    """"""\n    Finds duplicates in a list and returns a new list with the duplicates.\n    """"""\n    seen = set()\n    duplicates = set()\n    for num in lst:\n        if num in seen:\n            duplicates.add(num)\n        else:\n            seen.add(num)\n    return list(duplicates)']",5000,0.02381359995342791,0.02615901000332087,0.028340900084003806,N/A
